0,1,2,3,4,5,6,7,8,9,10,11,12,13,next_over_score
35.0,15.0,4.0,7.0,10.67,0.0,0.0,0.0,11.0,0.0,0.0,4.0,149.0,11.0,15.0
35.0,16.0,9.0,6.0,10.94,0.0,0.0,15.0,0.0,0.0,0.0,4.0,160.0,15.0,7.0
35.0,17.0,7.0,0.0,10.71,0.0,7.0,0.0,0.0,0.0,0.0,4.0,175.0,7.0,11.0
35.0,18.0,2.0,9.0,10.72,0.0,0.0,0.0,11.0,0.0,1.0,5.0,182.0,11.0,2.0
35.0,19.0,0.0,2.0,10.26,2.0,0.0,0.0,0.0,0.0,0.0,5.0,193.0,2.0,9.0
35.0,20.0,1.0,8.0,10.2,9.0,0.0,0.0,0.0,0.0,0.0,5.0,195.0,9.0,11.766766766766766
36.0,1.0,4.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,2.0
36.0,2.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,8.0
36.0,3.0,8.0,0.0,8.67,8.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,8.0,24.0
36.0,4.0,12.0,12.0,12.5,0.0,0.0,0.0,0.0,24.0,1.0,2.0,26.0,24.0,12.0
36.0,5.0,5.0,7.0,12.4,0.0,0.0,12.0,0.0,0.0,0.0,2.0,50.0,12.0,9.0
36.0,6.0,5.0,4.0,11.83,0.0,0.0,0.0,9.0,0.0,0.0,2.0,62.0,9.0,14.0
36.0,7.0,5.0,9.0,12.14,0.0,14.0,0.0,0.0,0.0,0.0,2.0,71.0,14.0,8.0
36.0,8.0,1.0,7.0,11.62,0.0,0.0,0.0,0.0,8.0,0.0,2.0,85.0,8.0,16.0
36.0,9.0,11.0,5.0,12.11,0.0,0.0,16.0,0.0,0.0,0.0,2.0,93.0,16.0,13.0
36.0,10.0,6.0,7.0,12.2,0.0,0.0,0.0,13.0,0.0,0.0,2.0,109.0,13.0,13.0
36.0,11.0,7.0,6.0,12.27,0.0,0.0,13.0,0.0,0.0,0.0,2.0,122.0,13.0,0.0
36.0,12.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,0.0,14.0
36.0,13.0,6.0,8.0,11.46,0.0,0.0,0.0,0.0,14.0,1.0,3.0,135.0,14.0,14.0
36.0,14.0,10.0,4.0,11.64,0.0,14.0,0.0,0.0,0.0,1.0,4.0,149.0,14.0,1.0
36.0,15.0,1.0,0.0,10.93,1.0,0.0,0.0,0.0,0.0,0.0,4.0,163.0,1.0,21.0
36.0,16.0,11.0,10.0,11.56,0.0,0.0,0.0,21.0,0.0,0.0,4.0,164.0,21.0,5.0
36.0,17.0,4.0,1.0,11.18,5.0,0.0,0.0,0.0,0.0,1.0,5.0,185.0,5.0,17.0
36.0,18.0,5.0,12.0,11.5,0.0,0.0,17.0,0.0,0.0,0.0,5.0,190.0,17.0,9.0
36.0,19.0,5.0,4.0,11.37,0.0,9.0,0.0,0.0,0.0,0.0,5.0,207.0,9.0,13.0
36.0,20.0,11.0,2.0,11.45,0.0,0.0,0.0,0.0,13.0,0.0,5.0,216.0,13.0,11.766766766766766
37.0,1.0,10.0,2.0,12.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,12.0,14.0
37.0,2.0,10.0,4.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0,11.0
37.0,3.0,5.0,6.0,12.33,0.0,0.0,11.0,0.0,0.0,0.0,1.0,26.0,11.0,12.0
37.0,4.0,9.0,3.0,12.25,0.0,0.0,0.0,0.0,12.0,1.0,2.0,37.0,12.0,21.0
37.0,5.0,11.0,10.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,21.0,4.0
37.0,6.0,1.0,3.0,12.33,0.0,0.0,0.0,0.0,4.0,0.0,2.0,70.0,4.0,16.0
37.0,7.0,11.0,5.0,12.86,0.0,16.0,0.0,0.0,0.0,1.0,3.0,74.0,16.0,19.0
37.0,8.0,7.0,12.0,13.62,19.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,19.0,12.0
37.0,9.0,5.0,7.0,13.44,0.0,0.0,0.0,0.0,12.0,0.0,3.0,109.0,12.0,3.0
37.0,10.0,1.0,2.0,12.4,0.0,3.0,0.0,0.0,0.0,0.0,3.0,121.0,3.0,11.0
37.0,11.0,9.0,2.0,12.27,0.0,0.0,0.0,0.0,11.0,0.0,3.0,124.0,11.0,4.0
37.0,12.0,2.0,2.0,11.58,0.0,0.0,4.0,0.0,0.0,1.0,4.0,135.0,4.0,18.0
37.0,13.0,8.0,10.0,12.08,0.0,0.0,0.0,18.0,0.0,1.0,5.0,139.0,18.0,21.0
37.0,14.0,11.0,10.0,12.71,0.0,21.0,0.0,0.0,0.0,0.0,5.0,157.0,21.0,2.0
37.0,15.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,178.0,2.0,6.0
37.0,16.0,0.0,6.0,11.62,0.0,0.0,6.0,0.0,0.0,0.0,5.0,180.0,6.0,16.0
37.0,17.0,8.0,8.0,11.88,0.0,16.0,0.0,0.0,0.0,1.0,6.0,186.0,16.0,13.0
37.0,18.0,7.0,6.0,11.94,0.0,0.0,13.0,0.0,0.0,0.0,6.0,202.0,13.0,15.0
37.0,19.0,10.0,5.0,12.11,0.0,0.0,0.0,15.0,0.0,0.0,6.0,215.0,15.0,7.0
37.0,20.0,0.0,7.0,11.85,0.0,0.0,0.0,7.0,0.0,0.0,6.0,230.0,7.0,11.766766766766766
38.0,1.0,7.0,10.0,17.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,17.0,13.0
38.0,2.0,5.0,8.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0,11.0
38.0,3.0,2.0,9.0,13.67,11.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,11.0,6.0
38.0,4.0,4.0,2.0,11.75,0.0,0.0,0.0,0.0,6.0,0.0,1.0,41.0,6.0,4.0
38.0,5.0,3.0,1.0,10.2,0.0,4.0,0.0,0.0,0.0,1.0,2.0,47.0,4.0,16.0
38.0,6.0,4.0,12.0,11.17,0.0,0.0,0.0,16.0,0.0,0.0,2.0,51.0,16.0,9.0
38.0,7.0,8.0,1.0,10.86,0.0,0.0,9.0,0.0,0.0,0.0,2.0,67.0,9.0,11.0
38.0,8.0,7.0,4.0,10.88,0.0,0.0,0.0,0.0,11.0,0.0,2.0,76.0,11.0,13.0
38.0,9.0,5.0,8.0,11.11,0.0,13.0,0.0,0.0,0.0,0.0,2.0,87.0,13.0,17.0
38.0,10.0,11.0,6.0,11.7,0.0,0.0,0.0,17.0,0.0,1.0,3.0,100.0,17.0,12.0
38.0,11.0,0.0,12.0,11.73,0.0,0.0,12.0,0.0,0.0,0.0,3.0,117.0,12.0,13.0
38.0,12.0,5.0,8.0,11.83,0.0,0.0,0.0,13.0,0.0,0.0,3.0,129.0,13.0,22.0
38.0,13.0,12.0,10.0,12.62,0.0,0.0,0.0,0.0,22.0,1.0,4.0,142.0,22.0,19.0
38.0,14.0,7.0,12.0,13.07,0.0,19.0,0.0,0.0,0.0,0.0,4.0,164.0,19.0,3.0
38.0,15.0,3.0,0.0,12.4,0.0,0.0,0.0,3.0,0.0,0.0,4.0,183.0,3.0,14.0
38.0,16.0,4.0,10.0,12.5,14.0,0.0,0.0,0.0,0.0,1.0,5.0,186.0,14.0,12.0
38.0,17.0,6.0,6.0,12.47,0.0,0.0,12.0,0.0,0.0,0.0,5.0,200.0,12.0,17.0
38.0,18.0,10.0,7.0,12.72,0.0,0.0,0.0,0.0,17.0,0.0,5.0,212.0,17.0,12.0
38.0,19.0,9.0,3.0,12.68,12.0,0.0,0.0,0.0,0.0,0.0,5.0,229.0,12.0,10.0
38.0,20.0,5.0,5.0,12.55,10.0,0.0,0.0,0.0,0.0,1.0,6.0,241.0,10.0,11.766766766766766
39.0,1.0,12.0,9.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,9.0
39.0,2.0,6.0,3.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,9.0,12.0
39.0,3.0,0.0,12.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,13.0
39.0,4.0,1.0,12.0,13.75,0.0,13.0,0.0,0.0,0.0,0.0,0.0,42.0,13.0,15.0
39.0,5.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,15.0,16.0
39.0,6.0,10.0,6.0,14.33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,16.0,13.0
39.0,7.0,3.0,10.0,14.14,0.0,13.0,0.0,0.0,0.0,0.0,0.0,86.0,13.0,2.0
39.0,8.0,2.0,0.0,12.62,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.0,2.0,15.0
39.0,9.0,10.0,5.0,12.89,0.0,0.0,15.0,0.0,0.0,0.0,0.0,101.0,15.0,13.0
39.0,10.0,6.0,7.0,12.9,0.0,13.0,0.0,0.0,0.0,0.0,0.0,116.0,13.0,0.0
39.0,11.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,5.0
39.0,12.0,4.0,1.0,11.17,0.0,0.0,5.0,0.0,0.0,0.0,0.0,129.0,5.0,12.0
39.0,13.0,9.0,3.0,11.23,0.0,12.0,0.0,0.0,0.0,0.0,0.0,134.0,12.0,14.0
39.0,14.0,7.0,7.0,11.43,0.0,0.0,0.0,0.0,14.0,0.0,0.0,146.0,14.0,10.0
39.0,15.0,4.0,6.0,11.33,0.0,0.0,0.0,10.0,0.0,1.0,1.0,160.0,10.0,12.0
39.0,16.0,6.0,6.0,11.38,12.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,12.0,9.0
39.0,17.0,5.0,4.0,11.24,0.0,0.0,9.0,0.0,0.0,1.0,2.0,182.0,9.0,5.0
39.0,18.0,2.0,3.0,10.89,5.0,0.0,0.0,0.0,0.0,0.0,2.0,191.0,5.0,3.0
39.0,19.0,1.0,2.0,10.47,0.0,0.0,0.0,3.0,0.0,0.0,2.0,196.0,3.0,11.0
39.0,20.0,9.0,2.0,10.5,0.0,0.0,0.0,11.0,0.0,0.0,2.0,199.0,11.0,11.766766766766766
40.0,1.0,8.0,6.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0
40.0,2.0,2.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,22.0
40.0,3.0,12.0,10.0,13.33,22.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,22.0,15.0
40.0,4.0,7.0,8.0,13.75,0.0,0.0,0.0,15.0,0.0,0.0,1.0,40.0,15.0,16.0
40.0,5.0,11.0,5.0,14.2,0.0,0.0,16.0,0.0,0.0,1.0,2.0,55.0,16.0,7.0
40.0,6.0,2.0,5.0,13.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,71.0,7.0,18.0
40.0,7.0,7.0,11.0,13.71,0.0,0.0,18.0,0.0,0.0,0.0,3.0,78.0,18.0,13.0
40.0,8.0,12.0,1.0,13.62,0.0,0.0,0.0,13.0,0.0,1.0,4.0,96.0,13.0,10.0
40.0,9.0,0.0,10.0,13.22,10.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0,10.0,12.0
40.0,10.0,5.0,7.0,13.1,0.0,0.0,0.0,0.0,12.0,0.0,4.0,119.0,12.0,5.0
40.0,11.0,4.0,1.0,12.36,5.0,0.0,0.0,0.0,0.0,0.0,4.0,131.0,5.0,17.0
40.0,12.0,7.0,10.0,12.75,0.0,17.0,0.0,0.0,0.0,0.0,4.0,136.0,17.0,17.0
40.0,13.0,11.0,6.0,13.08,0.0,0.0,0.0,17.0,0.0,0.0,4.0,153.0,17.0,16.0
40.0,14.0,4.0,12.0,13.29,0.0,0.0,0.0,0.0,16.0,1.0,5.0,170.0,16.0,19.0
40.0,15.0,9.0,10.0,13.67,0.0,0.0,0.0,19.0,0.0,0.0,5.0,186.0,19.0,9.0
40.0,16.0,8.0,1.0,13.38,0.0,0.0,0.0,0.0,9.0,0.0,5.0,205.0,9.0,20.0
40.0,17.0,11.0,9.0,13.76,0.0,0.0,20.0,0.0,0.0,0.0,5.0,214.0,20.0,0.0
40.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,234.0,0.0,7.0
40.0,19.0,3.0,4.0,12.68,0.0,0.0,0.0,0.0,7.0,0.0,5.0,234.0,7.0,9.0
40.0,20.0,2.0,7.0,12.5,0.0,0.0,9.0,0.0,0.0,0.0,5.0,241.0,9.0,11.766766766766766
41.0,1.0,2.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0
41.0,2.0,9.0,5.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,4.0
41.0,3.0,1.0,3.0,8.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,14.0
41.0,4.0,3.0,11.0,10.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,26.0,14.0,16.0
41.0,5.0,7.0,9.0,11.2,0.0,0.0,16.0,0.0,0.0,1.0,2.0,40.0,16.0,21.0
41.0,6.0,11.0,10.0,12.83,21.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,21.0,18.0
41.0,7.0,10.0,8.0,13.57,0.0,0.0,18.0,0.0,0.0,0.0,2.0,77.0,18.0,5.0
41.0,8.0,1.0,4.0,12.5,0.0,0.0,0.0,0.0,5.0,0.0,2.0,95.0,5.0,20.0
41.0,9.0,11.0,9.0,13.33,20.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,20.0,12.0
41.0,10.0,1.0,11.0,13.2,0.0,0.0,0.0,0.0,12.0,0.0,3.0,120.0,12.0,5.0
41.0,11.0,0.0,5.0,12.45,0.0,0.0,5.0,0.0,0.0,0.0,3.0,132.0,5.0,11.0
41.0,12.0,3.0,8.0,12.33,0.0,11.0,0.0,0.0,0.0,1.0,4.0,137.0,11.0,14.0
41.0,13.0,6.0,8.0,12.46,0.0,0.0,14.0,0.0,0.0,1.0,5.0,148.0,14.0,10.0
41.0,14.0,6.0,4.0,12.29,0.0,0.0,0.0,0.0,10.0,0.0,5.0,162.0,10.0,15.0
41.0,15.0,10.0,5.0,12.47,0.0,0.0,0.0,15.0,0.0,1.0,6.0,172.0,15.0,12.0
41.0,16.0,2.0,10.0,12.44,0.0,0.0,0.0,0.0,12.0,0.0,6.0,187.0,12.0,23.0
41.0,17.0,11.0,12.0,13.06,0.0,23.0,0.0,0.0,0.0,0.0,6.0,199.0,23.0,2.0
41.0,18.0,0.0,2.0,12.44,0.0,0.0,0.0,2.0,0.0,1.0,7.0,222.0,2.0,15.0
41.0,19.0,6.0,9.0,12.58,0.0,0.0,0.0,15.0,0.0,0.0,7.0,224.0,15.0,13.0
41.0,20.0,8.0,5.0,12.6,0.0,0.0,0.0,13.0,0.0,0.0,7.0,239.0,13.0,11.766766766766766
42.0,1.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
42.0,2.0,8.0,8.0,16.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,16.0,16.0,12.0
42.0,3.0,7.0,5.0,14.67,0.0,0.0,0.0,12.0,0.0,0.0,1.0,32.0,12.0,20.0
42.0,4.0,9.0,11.0,16.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,44.0,20.0,8.0
42.0,5.0,0.0,8.0,14.4,0.0,0.0,0.0,8.0,0.0,0.0,2.0,64.0,8.0,8.0
42.0,6.0,6.0,2.0,13.33,8.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,8.0,15.0
42.0,7.0,12.0,3.0,13.57,0.0,0.0,15.0,0.0,0.0,1.0,3.0,80.0,15.0,7.0
42.0,8.0,5.0,2.0,12.75,0.0,7.0,0.0,0.0,0.0,0.0,3.0,95.0,7.0,13.0
42.0,9.0,7.0,6.0,12.78,0.0,0.0,0.0,0.0,13.0,0.0,3.0,102.0,13.0,11.0
42.0,10.0,1.0,10.0,12.6,0.0,0.0,0.0,11.0,0.0,0.0,3.0,115.0,11.0,5.0
42.0,11.0,4.0,1.0,11.91,5.0,0.0,0.0,0.0,0.0,1.0,4.0,126.0,5.0,13.0
42.0,12.0,7.0,6.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,131.0,13.0,21.0
42.0,13.0,10.0,11.0,12.69,0.0,0.0,21.0,0.0,0.0,0.0,4.0,144.0,21.0,13.0
42.0,14.0,6.0,7.0,12.71,0.0,0.0,0.0,0.0,13.0,0.0,4.0,165.0,13.0,20.0
42.0,15.0,10.0,10.0,13.2,0.0,0.0,0.0,20.0,0.0,0.0,4.0,178.0,20.0,14.0
42.0,16.0,2.0,12.0,13.25,0.0,0.0,0.0,0.0,14.0,0.0,4.0,198.0,14.0,14.0
42.0,17.0,2.0,12.0,13.29,0.0,14.0,0.0,0.0,0.0,1.0,5.0,212.0,14.0,15.0
42.0,18.0,5.0,10.0,13.39,0.0,0.0,15.0,0.0,0.0,1.0,6.0,226.0,15.0,15.0
42.0,19.0,9.0,6.0,13.47,0.0,0.0,0.0,0.0,15.0,0.0,6.0,241.0,15.0,17.0
42.0,20.0,12.0,5.0,13.65,0.0,17.0,0.0,0.0,0.0,1.0,7.0,256.0,17.0,11.766766766766766
43.0,1.0,11.0,6.0,17.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,17.0,11.0
43.0,2.0,10.0,1.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,17.0,11.0,9.0
43.0,3.0,7.0,2.0,12.33,9.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,9.0,15.0
43.0,4.0,9.0,6.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,37.0,15.0,8.0
43.0,5.0,1.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,52.0,8.0,5.0
43.0,6.0,0.0,5.0,10.83,0.0,0.0,0.0,5.0,0.0,1.0,2.0,60.0,5.0,9.0
43.0,7.0,6.0,3.0,10.57,0.0,9.0,0.0,0.0,0.0,1.0,3.0,65.0,9.0,13.0
43.0,8.0,3.0,10.0,10.88,0.0,0.0,13.0,0.0,0.0,0.0,3.0,74.0,13.0,13.0
43.0,9.0,7.0,6.0,11.11,0.0,0.0,0.0,0.0,13.0,0.0,3.0,87.0,13.0,4.0
43.0,10.0,3.0,1.0,10.4,0.0,0.0,0.0,4.0,0.0,0.0,3.0,100.0,4.0,14.0
43.0,11.0,4.0,10.0,10.73,0.0,14.0,0.0,0.0,0.0,1.0,4.0,104.0,14.0,12.0
43.0,12.0,8.0,4.0,10.83,12.0,0.0,0.0,0.0,0.0,0.0,4.0,118.0,12.0,12.0
43.0,13.0,5.0,7.0,10.92,0.0,0.0,0.0,12.0,0.0,1.0,5.0,130.0,12.0,9.0
43.0,14.0,2.0,7.0,10.79,0.0,0.0,9.0,0.0,0.0,1.0,6.0,142.0,9.0,11.0
43.0,15.0,2.0,9.0,10.8,11.0,0.0,0.0,0.0,0.0,0.0,6.0,151.0,11.0,10.0
43.0,16.0,7.0,3.0,10.75,0.0,0.0,0.0,0.0,10.0,0.0,6.0,162.0,10.0,16.0
43.0,17.0,12.0,4.0,11.06,16.0,0.0,0.0,0.0,0.0,1.0,7.0,172.0,16.0,16.0
43.0,18.0,7.0,9.0,11.33,0.0,16.0,0.0,0.0,0.0,0.0,7.0,188.0,16.0,8.0
43.0,19.0,5.0,3.0,11.16,0.0,0.0,8.0,0.0,0.0,0.0,7.0,204.0,8.0,7.0
43.0,20.0,2.0,5.0,10.95,0.0,0.0,0.0,0.0,7.0,0.0,7.0,212.0,7.0,11.766766766766766
44.0,1.0,7.0,3.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,9.0
44.0,2.0,1.0,8.0,9.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,12.0
44.0,3.0,2.0,10.0,10.33,0.0,0.0,0.0,12.0,0.0,0.0,0.0,19.0,12.0,16.0
44.0,4.0,10.0,6.0,11.75,0.0,0.0,0.0,0.0,16.0,0.0,0.0,31.0,16.0,12.0
44.0,5.0,1.0,11.0,11.8,0.0,0.0,12.0,0.0,0.0,0.0,0.0,47.0,12.0,9.0
44.0,6.0,3.0,6.0,11.33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,20.0
44.0,7.0,9.0,11.0,12.57,0.0,20.0,0.0,0.0,0.0,1.0,1.0,68.0,20.0,18.0
44.0,8.0,11.0,7.0,13.25,0.0,0.0,18.0,0.0,0.0,1.0,2.0,88.0,18.0,5.0
44.0,9.0,0.0,5.0,12.33,5.0,0.0,0.0,0.0,0.0,1.0,3.0,106.0,5.0,8.0
44.0,10.0,6.0,2.0,11.9,0.0,0.0,0.0,8.0,0.0,0.0,3.0,111.0,8.0,19.0
44.0,11.0,7.0,12.0,12.55,19.0,0.0,0.0,0.0,0.0,0.0,3.0,119.0,19.0,12.0
44.0,12.0,5.0,7.0,12.5,0.0,0.0,0.0,12.0,0.0,0.0,3.0,138.0,12.0,5.0
44.0,13.0,3.0,2.0,11.92,0.0,0.0,5.0,0.0,0.0,0.0,3.0,150.0,5.0,9.0
44.0,14.0,9.0,0.0,11.71,0.0,0.0,0.0,0.0,9.0,0.0,3.0,155.0,9.0,11.0
44.0,15.0,11.0,0.0,11.67,0.0,0.0,11.0,0.0,0.0,1.0,4.0,164.0,11.0,12.0
44.0,16.0,9.0,3.0,11.69,0.0,12.0,0.0,0.0,0.0,0.0,4.0,175.0,12.0,8.0
44.0,17.0,1.0,7.0,11.47,0.0,0.0,0.0,0.0,8.0,0.0,4.0,187.0,8.0,13.0
44.0,18.0,7.0,6.0,11.56,0.0,13.0,0.0,0.0,0.0,0.0,4.0,195.0,13.0,16.0
44.0,19.0,8.0,8.0,11.79,0.0,0.0,0.0,0.0,16.0,1.0,5.0,208.0,16.0,11.0
44.0,20.0,11.0,0.0,11.75,0.0,11.0,0.0,0.0,0.0,0.0,5.0,224.0,11.0,11.766766766766766
45.0,1.0,8.0,6.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0
45.0,2.0,7.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,15.0
45.0,3.0,3.0,12.0,14.33,0.0,0.0,0.0,0.0,15.0,0.0,1.0,28.0,15.0,11.0
45.0,4.0,4.0,7.0,13.5,11.0,0.0,0.0,0.0,0.0,1.0,2.0,43.0,11.0,7.0
45.0,5.0,7.0,0.0,12.2,0.0,7.0,0.0,0.0,0.0,0.0,2.0,54.0,7.0,6.0
45.0,6.0,6.0,0.0,11.17,0.0,0.0,0.0,6.0,0.0,0.0,2.0,61.0,6.0,7.0
45.0,7.0,7.0,0.0,10.57,0.0,0.0,0.0,0.0,7.0,0.0,2.0,67.0,7.0,14.0
45.0,8.0,9.0,5.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,74.0,14.0,8.0
45.0,9.0,7.0,1.0,10.67,8.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,8.0,9.0
45.0,10.0,7.0,2.0,10.5,0.0,0.0,0.0,0.0,9.0,0.0,2.0,96.0,9.0,16.0
45.0,11.0,8.0,8.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,105.0,16.0,19.0
45.0,12.0,11.0,8.0,11.67,19.0,0.0,0.0,0.0,0.0,1.0,3.0,121.0,19.0,6.0
45.0,13.0,1.0,5.0,11.23,0.0,0.0,6.0,0.0,0.0,0.0,3.0,140.0,6.0,18.0
45.0,14.0,12.0,6.0,11.71,0.0,0.0,0.0,18.0,0.0,0.0,3.0,146.0,18.0,12.0
45.0,15.0,5.0,7.0,11.73,0.0,0.0,12.0,0.0,0.0,0.0,3.0,164.0,12.0,11.0
45.0,16.0,2.0,9.0,11.69,11.0,0.0,0.0,0.0,0.0,0.0,3.0,176.0,11.0,6.0
45.0,17.0,0.0,6.0,11.35,0.0,0.0,0.0,0.0,6.0,1.0,4.0,187.0,6.0,9.0
45.0,18.0,5.0,4.0,11.22,0.0,0.0,9.0,0.0,0.0,1.0,5.0,193.0,9.0,23.0
45.0,19.0,12.0,11.0,11.84,0.0,0.0,0.0,23.0,0.0,0.0,5.0,202.0,23.0,8.0
45.0,20.0,0.0,8.0,11.65,0.0,0.0,8.0,0.0,0.0,0.0,5.0,225.0,8.0,11.766766766766766
46.0,1.0,1.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0
46.0,2.0,3.0,4.0,8.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,7.0,3.0
46.0,3.0,0.0,3.0,6.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,16.0
46.0,4.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.0,16.0,13.0
46.0,5.0,4.0,9.0,9.8,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36.0,13.0,9.0
46.0,6.0,4.0,5.0,9.67,0.0,0.0,0.0,9.0,0.0,0.0,0.0,49.0,9.0,13.0
46.0,7.0,4.0,9.0,10.14,0.0,0.0,0.0,0.0,13.0,0.0,0.0,58.0,13.0,15.0
46.0,8.0,3.0,12.0,10.75,0.0,0.0,0.0,15.0,0.0,0.0,0.0,71.0,15.0,7.0
46.0,9.0,0.0,7.0,10.33,0.0,7.0,0.0,0.0,0.0,1.0,1.0,86.0,7.0,3.0
46.0,10.0,2.0,1.0,9.6,3.0,0.0,0.0,0.0,0.0,1.0,2.0,93.0,3.0,17.0
46.0,11.0,7.0,10.0,10.27,0.0,0.0,0.0,0.0,17.0,0.0,2.0,96.0,17.0,3.0
46.0,12.0,3.0,0.0,9.67,0.0,0.0,0.0,3.0,0.0,0.0,2.0,113.0,3.0,8.0
46.0,13.0,2.0,6.0,9.54,0.0,0.0,8.0,0.0,0.0,1.0,3.0,116.0,8.0,9.0
46.0,14.0,3.0,6.0,9.5,0.0,0.0,0.0,9.0,0.0,1.0,4.0,124.0,9.0,11.0
46.0,15.0,9.0,2.0,9.6,11.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,11.0,2.0
46.0,16.0,1.0,1.0,9.12,0.0,2.0,0.0,0.0,0.0,1.0,5.0,144.0,2.0,13.0
46.0,17.0,1.0,12.0,9.35,0.0,0.0,13.0,0.0,0.0,0.0,5.0,146.0,13.0,9.0
46.0,18.0,3.0,6.0,9.33,0.0,9.0,0.0,0.0,0.0,0.0,5.0,159.0,9.0,23.0
46.0,19.0,11.0,12.0,10.05,0.0,0.0,23.0,0.0,0.0,0.0,5.0,168.0,23.0,10.0
46.0,20.0,5.0,5.0,10.05,10.0,0.0,0.0,0.0,0.0,1.0,6.0,191.0,10.0,11.766766766766766
47.0,1.0,6.0,3.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0
47.0,2.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,11.0,12.0
47.0,3.0,6.0,6.0,10.67,12.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,12.0,11.0
47.0,4.0,6.0,5.0,10.75,0.0,0.0,11.0,0.0,0.0,1.0,2.0,32.0,11.0,7.0
47.0,5.0,2.0,5.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,43.0,7.0,11.0
